unnamed:_0,show_id,type,title,director,cast,date_added,release_year,rating,listed_in,description,budget,production_company_track_record,director_success,cast_popularity,genre_trend,release_season,marketing_budget,imdbrating,imdbvotes,duration_minutes,duration_seasons,main_cast,description_tokens,keywords,votes_log,rating_z,votes_z,popularity_score,popularity_zscore,popularity_cluster,popularity_kmeans,popularity
904,s905,0,sleepless,baran bo odar,"Jamie Foxx, Michelle Monaghan, Scoot Mcnairy, Dermot Mulroney, T.I., David Harbour, Gabrielle Union, Octavius J. Johnson, Tim Connolly, Drew Sheer",2021-05-08,2017,7,action & adventure,"A Las Vegas cop attempts to rob a drug shipment from a casino kingpin, but the heist goes horribly wrong, leading to the kidnapping of his son.",143386473,59,84,97,trending,1,2.7634409123100094,5.6,35652.0,95.0,0.0,"Jamie Foxx, Michelle Monaghan, Scoot Mcnairy, Dermot Mulroney, T.I.","['la', 'vega', 'cop', 'attempt', 'rob', 'drug', 'shipment', 'casino', 'kingpin,', 'heist', 'goe', 'horribl', 'wrong,', 'lead', 'kidnap', 'son.']","['drug', 'son', 'young', 'group', 'finds']",10.481588573774557,-0.6048579389949538,0.8941381694202222,0.1446401152126342,0,0,1,0
908,s909,1,jupiter's legacy,nan,"Josh Duhamel, Ben Daniels, Leslie Bibb, Andrew Horton, Elena Kampouris, Matt Lanter, Mike Wade, Tenika Davis, Ian Quinlan, David Julian Hirsh, Tyler Mane",2021-05-07,2021,10,"tv action & adventure, tv sci-fi & fantasy","They're the first generation of superheroes. But as they pass the torch to their children, tensions are rising — and the old rules no longer apply.",7529725,79,85,67,trending,1,-1.067191158608445,6.7,41661.0,0.0,1.0,"Josh Duhamel, Ben Daniels, Leslie Bibb, Andrew Horton, Elena Kampouris","['first', 'gener', 'superheroes.', 'pass', 'torch', 'children,', 'tension', 'rise', '—', 'old', 'rule', 'longer', 'apply.']","['old', 'young', 'help', 'film', 'finds']",10.63734472134386,0.33519857554510785,0.9630957183283483,0.649147146936728,1,0,1,0
916,s917,0,dead man down,niels arden oplev,"Colin Farrell, Noomi Rapace, Terrence Howard, Dominic Cooper, Isabelle Huppert, Luis Da Silva Jr., Armand Assante, F. Murray Abraham",2021-05-06,2013,7,action & adventure,An enforcer plotting revenge against the ruthless criminal he works for is blackmailed by a mysterious neighbor looking to exact vengeance of her own.,135384805,94,99,100,trending,1,2.4170232052063105,6.4,70861.0,118.0,0.0,"Colin Farrell, Noomi Rapace, Terrence Howard, Dominic Cooper, Isabelle Huppert","['enforc', 'plot', 'reveng', 'ruthless', 'crimin', 'work', 'blackmail', 'mysteri', 'neighbor', 'look', 'exact', 'vengeanc', 'own.']","['mysterious', 'young', 'help', 'film', 'finds']",11.168489602689515,0.07881952612509131,1.198248228866638,0.6385338774958647,1,0,1,0
917,s918,0,framing john delorean,"don argott, sheena m. joyce","Alec Baldwin, Josh Charles, Morena Baccarin, Dean Winters, Michael Rispoli, Dana Ashbrook, Jason Jones, Josh Cooke, Sean Cullen, William Hill",2021-05-05,2019,10,"documentaries, dramas","From his rise in the auto industry to his fall from grace, John DeLorean's legacy of power, fast cars and drugs comes to life in this documentary.",100120843,67,30,77,trending,1,0.09057282890762881,6.5,2568.0,109.0,0.0,"Alec Baldwin, Josh Charles, Morena Baccarin, Dean Winters, Michael Rispoli","['rise', 'auto', 'industri', 'fall', 'grace,', 'john', ""delorean'"", 'legaci', 'power,', 'fast', 'car', 'drug', 'come', 'life', 'documentary.']","['documentary', 'life', 'young', 'help', 'finds']",7.851271997109883,0.16427920926509657,-0.27037563507346657,-0.053048212904185,0,1,0,0
919,s920,1,the sons of sam: a descent into darkness,joshua zeman,Nan,2021-05-05,2021,10,"crime tv shows, docuseries","The Son of Sam case grew into a lifelong obsession for journalist Maury Terry, who became convinced that the murders were linked to a satanic cult.",169482,91,72,56,stable,1,-1.113606140845493,7.0,10710.0,0.0,1.0,Nan,"['son', 'sam', 'case', 'grew', 'lifelong', 'obsess', 'journalist', 'mauri', 'terry,', 'becam', 'convinc', 'murder', 'link', 'satan', 'cult.']","['son', 'young', 'group', 'film', 'finds']",9.27902652976463,0.5915776249651243,0.36173073472828904,0.47665417984670666,0,0,1,0
922,s923,0,the clovehitch killer,duncan skiles,"Dylan Mcdermott, Charlie Plummer, Samantha Mathis, Madisen Beaty, Brenna Sherman, Lance Chantiles-Wertz, Emma Jones, Jonathan Riggs",2021-05-04,2018,10,"dramas, independent movies, thrillers",A teenager's picture-perfect family is torn apart when he uncovers unnerving evidence of a serial killer close to home.,101038240,62,99,100,trending,1,1.57039357098765,6.5,36830.0,109.0,0.0,"Dylan Mcdermott, Charlie Plummer, Samantha Mathis, Madisen Beaty, Brenna Sherman","[""teenager'"", 'picture-perfect', 'famili', 'torn', 'apart', 'uncov', 'unnerv', 'evid', 'serial', 'killer', 'close', 'home.']","['home', 'family', 'help', 'film', 'finds']",10.51409516084895,0.16427920926509657,0.9085297334323027,0.5364044713486996,1,0,1,0
924,s925,0,aliens stole my body,sean mcnamara,"Jayden Greig, Lauren Mcnamara, Dan Payne, Alex Zahara, Sean Quan, Kirsten Robek, Ty Consiglio, Christian Convery, Sandy Robson, Christina Meredith Lewall, George Takei",2021-05-01,2020,5,"children & family movies, comedies",The Galactic Patrol is on the hunt for Deputy Rod Allbright's body. Now they must team up with old and new friends to stop the body-snatching fiend.,90638648,62,42,100,trending,1,-0.10993067751312077,3.5,621.0,88.0,0.0,"Jayden Greig, Lauren Mcnamara, Dan Payne, Alex Zahara, Sean Quan","['galact', 'patrol', 'hunt', 'deputi', 'rod', ""allbright'"", 'body.', 'must', 'team', 'old', 'new', 'friend', 'stop', 'body-snatch', 'fiend.']","['team', 'old', 'friends', 'new', 'young']",6.432940092739179,-2.39951128493507,-0.8983103470570233,-1.6489108159960466,0,1,0,0
930,s931,0,due date,todd phillips,"Robert Downey Jr., Zach Galifianakis, Michelle Monaghan, Jamie Foxx, Juliette Lewis, Danny Mcbride, Rza, Matt Walsh",2021-05-01,2010,7,"action & adventure, comedies","Days before his pregnant wife's due date, Peter lands on the ""no-fly"" list, forcing him to drive across the country with an irritating slacker.",102151075,83,86,74,trending,1,-0.2659870218477573,6.5,361820.0,95.0,0.0,"Robert Downey Jr., Zach Galifianakis, Michelle Monaghan, Jamie Foxx, Juliette Lewis","['day', 'pregnant', ""wife'"", 'due', 'date,', 'peter', 'land', '""no-fly""', 'list,', 'forc', 'drive', 'across', 'countri', 'irrit', 'slacker.']","['wife', 'young', 'help', 'film', 'finds']",12.79890489337664,0.16427920926509657,1.9200781142526344,1.0421786617588655,1,0,1,0
931,s932,0,fun with dick & jane,dean parisot,"Jim Carrey, Téa Leoni, Alec Baldwin, Richard Jenkins, Angie Harmon, John Michael Higgins, Richard Burgi, Carlos Jacott, Aaron Michael Drozin, Gloria Garayua",2021-05-01,2005,6,comedies,"After losing their high-paying corporate jobs, an upwardly mobile couple turns to robbing banks to maintain their standard of living.",72551628,97,86,74,trending,1,0.5149949026875645,6.2,157548.0,91.0,0.0,"Jim Carrey, Téa Leoni, Alec Baldwin, Richard Jenkins, Angie Harmon","['lose', 'high-pay', 'corpor', 'jobs,', 'upwardli', 'mobil', 'coupl', 'turn', 'rob', 'bank', 'maintain', 'standard', 'living.']","['couple', 'turns', 'high', 'young', 'group']",11.96749179997391,-0.09209984015491995,1.5519885720683324,0.7299443659567062,1,0,1,0
935,s936,0,madagascar 3: europe's most wanted,"eric darnell, tom mcgrath, conrad vernon","Ben Stiller, Chris Rock, David Schwimmer, Jada Pinkett Smith, Sacha Baron Cohen, Cedric The Entertainer, Andy Richter, Tom Mcgrath, Frances Mcdormand, Jessica Chastain, Bryan Cranston, Martin Short",2021-05-01,2012,5,"children & family movies, comedies","Next stop: New York! But to get back home, Alex and friends must hitch a ride with a traveling European circus and evade an evil animal-control officer.",16348189,47,85,95,trending,1,-0.9171923575254258,6.8,206197.0,96.0,0.0,"Ben Stiller, Chris Rock, David Schwimmer, Jada Pinkett Smith, Sacha Baron Cohen","['next', 'stop:', 'new', 'york!', 'get', 'back', 'home,', 'alex', 'friend', 'must', 'hitch', 'ride', 'travel', 'european', 'circu', 'evad', 'evil', 'animal-control', 'officer.']","['york', 'friends', 'home', 'new', 'help']",12.236592151196911,0.4206582586851131,1.6711267307878617,1.0458924947364874,1,0,1,1
943,s944,0,never back down,jeff wadlow,"Sean Faris, Amber Heard, Cam Gigandet, Evan Peters, Leslie Hope, Djimon Hounsou, Wyatt Smith, Affion Crockett, Neil Brown Jr., Lauren Leech, Tilky Jones, Steven Crowley, Tom Nowicki",2021-05-01,2008,6,"action & adventure, dramas, sports movies","When a quick-tempered teen moves to a new town and faces the challenges of attending a new high school, he seeks solace in an underground fight club.",98195203,45,35,100,trending,1,-0.5141237088002075,6.5,108578.0,113.0,0.0,"Sean Faris, Amber Heard, Cam Gigandet, Evan Peters, Leslie Hope","['quick-temp', 'teen', 'move', 'new', 'town', 'face', 'challeng', 'attend', 'new', 'high', 'school,', 'seek', 'solac', 'underground', 'fight', 'club.']","['new', 'town', 'teen', 'school', 'high']",11.595233297617805,0.16427920926509657,1.3871794503528303,0.7757293298089635,1,0,1,0
948,s949,0,swiped,ann deborah fishman,"Kendall Ryan Sanders, Noah Centineo, Nathan Gamble, Kristen Johnston, Leigh-Allyn Baker, Christian Hutcherson, Shelby Wulfert, Steve Daron, Kalani Hilliker, Maddy Curley, George Hamilton",2021-05-01,2018,8,comedies,"When two college roommates develop a discreet hookup app, casual affairs – and complications – soon run rampant on campus.",46122003,89,38,85,trending,1,-0.3236661196157202,2.8,12872.0,94.0,0.0,"Kendall Ryan Sanders, Noah Centineo, Nathan Gamble, Kristen Johnston, Leigh-Allyn Baker","['two', 'colleg', 'roommat', 'develop', 'discreet', 'hookup', 'app,', 'casual', 'affair', '–', 'complic', '–', 'soon', 'run', 'rampant', 'campus.']","['soon', 'college', 'young', 'help', 'finds']",9.462887373659635,-2.997729066915109,0.4431310090226816,-1.2772990289462138,0,1,0,0
951,s952,0,the sweetest thing,roger kumble,"Cameron Diaz, Christina Applegate, Selma Blair, Thomas Jane, Jason Bateman, Parker Posey, Frank Grillo, Eddie Mcclintock, Lillian Adams, Johnny Messner",2021-05-01,2002,7,"comedies, romantic movies","After meeting her potential soul mate, a commitment-averse young woman hits the road with her best friend on a wild, raunchy misadventure to find him.",24223121,92,64,62,trending,1,-0.9490859902029479,5.2,63901.0,89.0,0.0,"Cameron Diaz, Christina Applegate, Selma Blair, Thomas Jane, Jason Bateman","['meet', 'potenti', 'soul', 'mate,', 'commitment-avers', 'young', 'woman', 'hit', 'road', 'best', 'friend', 'wild,', 'raunchi', 'misadventur', 'find', 'him.']","['wild', 'friend', 'best', 'woman', 'young']",11.065105938780365,-0.9466966715549755,1.1524774251354757,0.1028903767902501,0,0,1,0
953,s954,0,the whole truth,courtney hunt,"Keanu Reeves, Renée Zellweger, Gugu Mbatha-Raw, Gabriel Basso, Jim Belushi, Jim Klock, Ritchie Montgomery, Christopher Berry",2021-05-01,2016,7,"dramas, thrillers","Trying to earn an acquittal for a teen client accused of murdering his wealthy father, a defense attorney uncovers disturbing facts about the victim.",101549711,59,88,87,trending,1,-0.19114778103421806,6.2,34956.0,93.0,0.0,"Keanu Reeves, Renée Zellweger, Gugu Mbatha-Raw, Gabriel Basso, Jim Belushi","['tri', 'earn', 'acquitt', 'teen', 'client', 'accus', 'murder', 'wealthi', 'father,', 'defens', 'attorney', 'uncov', 'disturb', 'fact', 'victim.']","['father', 'teen', 'group', 'film', 'finds']",10.461874013730402,-0.09209984015491995,0.8854099891226056,0.39665507448384285,0,0,1,0
956,s957,0,zack and miri make a porno,kevin smith,"Seth Rogen, Elizabeth Banks, Craig Robinson, Jason Mewes, Jeff Anderson, Traci Lords, Katie Morgan, Ricky Mabe, Justin Long, Brandon Routh, Tyler Labine, Tom Savini, Tisha Campbell-Martin, Jennifer Schwalbach, Gerry Bednob",2021-05-01,2008,7,"comedies, independent movies, romantic movies",Zack and Miri make and star in an adult film to bring in easy money. But their unspoken feelings for each other might threaten the whole enterprise.,129734256,45,64,88,trending,1,1.4726925209018142,6.5,184231.0,101.0,0.0,"Seth Rogen, Elizabeth Banks, Craig Robinson, Jason Mewes, Jeff Anderson","['zack', 'miri', 'make', 'star', 'adult', 'film', 'bring', 'easi', 'money.', 'unspoken', 'feel', 'might', 'threaten', 'whole', 'enterprise.']","['make', 'film', 'star', 'family', 'father']",12.123951111927852,0.16427920926509657,1.621257431272719,0.8927683202689078,1,0,1,0
970,s971,0,battle: los angeles,jonathan liebesman,"Aaron Eckhart, Michelle Rodriguez, Ramon Rodriguez, Bridget Moynahan, Ne-Yo, Michael Peña, Lucas Till, Cory Hardrict, Adetokumboh M'Cormack, Jim Parrack",2021-04-27,2011,6,"action & adventure, sci-fi & fantasy","Led by their skillful staff sergeant, a platoon of gutsy Marines fights to protect all humankind from astonishingly powerful aliens.",143221193,55,89,94,trending,1,-0.1070434832699236,5.7,186939.0,116.0,0.0,"Aaron Eckhart, Michelle Rodriguez, Ramon Rodriguez, Bridget Moynahan, Ne-Yo","['led', 'skill', 'staff', 'sergeant,', 'platoon', 'gutsi', 'marin', 'fight', 'protect', 'humankind', 'astonishingli', 'power', 'aliens.']","['young', 'help', 'film', 'finds', 'follows']",12.138542988736575,-0.5193982558549477,1.627717658200527,0.5541597011727897,1,0,1,0
993,s994,1,shadow and bone,nan,"Jessie Mei Li, Archie Renaux, Ben Barnes, Freddy Carter, Amita Suman, Kit Young, Danielle Galligan, Calahan Skogman, Sujaya Dasgupta, Simon Sears, Daisy Head, Zoë Wanamaker, Luke Pasqualino, Julian Kostov",2021-04-23,2021,8,"tv action & adventure, tv dramas, tv sci-fi & fantasy",Dark forces conspire against orphan mapmaker Alina Starkov when she unleashes an extraordinary power that could change the fate of her war-torn world.,3775197,77,94,98,trending,1,-1.0054627166740386,7.5,120511.0,0.0,1.0,"Jessie Mei Li, Archie Renaux, Ben Barnes, Freddy Carter, Amita Suman","['dark', 'forc', 'conspir', 'orphan', 'mapmak', 'alina', 'starkov', 'unleash', 'extraordinari', 'power', 'could', 'chang', 'fate', 'war-torn', 'world.']","['war', 'world', 'young', 'help', 'film']",11.699504612016824,1.0188760406651522,1.4333432414750118,1.226109641070082,1,0,1,1
1011,s1012,0,free to play,nan,Nan,2021-04-19,2014,8,documentaries,This documentary follows three professional video game players as they compete in an international tournament with a million-dollar prize.,96662764,67,32,68,trending,1,1.5686187058931158,7.6,13627.0,76.0,0.0,Nan,"['documentari', 'follow', 'three', 'profession', 'video', 'game', 'player', 'compet', 'intern', 'tournament', 'million-dollar', 'prize.']","['game', 'follows', 'documentary', 'young', 'help']",9.519881778780857,1.1043357238051574,0.4683640064996349,0.7863498651523961,1,0,1,1
1024,s1025,0,arlo the alligator boy,ryan crego,"Michael J. Woodard, Mary Lambert, Brett Gelman, Jonathan Van Ness, Tony Hale, Haley Tju, Annie Potts, Vincent Rodriguez Iii, Flea, Jennifer Coolidge",2021-04-16,2021,13,"children & family movies, comedies, music & musicals","To find the father he never knew, optimistic Arlo leaves his swampy Southern home for New York City, making friends along the way. A musical adventure.",136127483,64,43,95,trending,1,-0.2912389225136273,6.4,1285.0,93.0,0.0,"Michael J. Woodard, Mary Lambert, Brett Gelman, Jonathan Van Ness, Tony Hale","['find', 'father', 'never', 'knew,', 'optimist', 'arlo', 'leav', 'swampi', 'southern', 'home', 'new', 'york', 'city,', 'make', 'friend', 'along', 'way.', 'music', 'adventure.']","['way', 'york', 'father', 'city', 'friends', 'home', 'new']",7.1592919047975645,0.07881952612509131,-0.576734336182486,-0.24895740502869737,0,1,0,0
1029,s1030,0,doctor bello,tony abulu,"Isaiah Washington, Vivica A. Fox, Jimmy Jean-Louis, Genevieve Nnaji, Stephanie Okereke, Justus Esiri, Ebbe Bassey, Jon Freda, Evan Brinkman",2021-04-16,2013,10,"dramas, international movies",A troubled doctor sets out to save the life of a miracle worker who cured his cancer patient using an unprecedented and mysterious remedy.,92047494,91,78,100,trending,1,1.0451468050896302,4.8,59.0,96.0,0.0,"Isaiah Washington, Vivica A. Fox, Jimmy Jean-Louis, Genevieve Nnaji, Stephanie Okereke","['troubl', 'doctor', 'set', 'save', 'life', 'miracl', 'worker', 'cure', 'cancer', 'patient', 'use', 'unpreced', 'mysteri', 'remedy.']","['sets', 'mysterious', 'save', 'life', 'young']",4.0943445622221,-1.2885354041149981,-1.933671186347192,-1.611103295231095,0,1,0,0
1036,s1037,0,time trap,"mark dennis, ben foster","Andrew Wilson, Cassidy Gifford, Brianne Howey, Reiley Mcclendon, Olivia Draguicevich, Max Wright, Hans Marrero, Rich Skidmore, Chris Sturgeon, Gopal Bidari",2021-04-16,2017,8,"action & adventure, sci-fi & fantasy","While searching for their missing archaeology professor, a group of students discovers a cave where time passes differently than it does on the surface.",141387766,91,34,100,trending,1,0.027454929765939325,6.2,46202.0,88.0,0.0,"Andrew Wilson, Cassidy Gifford, Brianne Howey, Reiley Mcclendon, Olivia Draguicevich","['search', 'miss', 'archaeolog', 'professor,', 'group', 'student', 'discov', 'cave', 'time', 'pass', 'differ', 'surface.']","['time', 'group', 'young', 'film', 'finds']",10.740800010026575,-0.09209984015491995,1.0088982323252256,0.4583991960851528,0,0,1,0
1039,s1040,0,dark city beneath the beat,tt the artist,"Uneek, Mighty Mark, Tsu Terry, Tt The Artist",2021-04-15,2020,10,"documentaries, music & musicals","In this documentary, TT the Artist captures the irrepressible bounce and infectious beats of a Baltimore club scene that demands to be seen and heard.",24248080,43,61,88,trending,1,-0.6436799210864174,6.7,166.0,65.0,0.0,"Uneek, Mighty Mark, Tsu Terry, Tt The Artist","['documentary,', 'tt', 'artist', 'captur', 'irrepress', 'bounc', 'infecti', 'beat', 'baltimor', 'club', 'scene', 'demand', 'seen', 'heard.']","['documentary', 'young', 'help', 'finds', 'follows']",5.117993812416755,0.33519857554510785,-1.4804733875016811,-0.5726374059782866,0,1,0,0
1045,s1046,1,next in fashion,nan,"Tan France, Alexa Chung",2021-04-15,2020,8,reality tv,"Talented designers from around the world compete for $250,000 and the chance to become the next big thing in fashion.",9392098,69,30,50,stable,1,-0.9479189184693093,7.3,5275.0,0.0,1.0,"Tan France, Alexa Chung","['talent', 'design', 'around', 'world', 'compet', '$250,000', 'chanc', 'becom', 'next', 'big', 'thing', 'fashion.']","['big', 'world', 'young', 'help', 'film']",8.570923513837204,0.8479566743851409,0.04823396997888545,0.44809532218201314,0,0,1,0
